year,state,county,county_code,state_code,units_of_measure,Air.Quality.Index,AQI,pollutant,arithmetic_mean
2006,Oregon,Josephine,33,41,Parts per million,Moderate,57,CO,0.955333
2006,Oregon,Josephine,33,41,Micrograms/cubic meter (25 C),Moderate,57,PM10,8.9842998
2006,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,57,PM2.5,14.51
2006,Oregon,Klamath,35,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,11.9818392
2006,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,11.065624
2006,Oregon,Lake,37,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,9.7297618
2006,Oregon,Lane,39,41,Parts per million,Moderate,70,CO,0.580817
2006,Oregon,Lane,39,41,Parts per million,Moderate,70,Ozone,0.04727149999999999
2006,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,70,PM10,9.2901222
2006,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,8.1273196
2006,Oregon,Marion,47,41,Parts per million,Moderate,70,CO,0.739145
2006,Oregon,Marion,47,41,Parts per million,Moderate,70,Ozone,0.047847
2006,Oregon,Multnomah,51,41,Parts per million,Moderate,68,CO,0.7076176
2006,Oregon,Multnomah,51,41,Parts per billion,Moderate,68,NO2,21.222222
2006,Oregon,Multnomah,51,41,Parts per million,Moderate,68,Ozone,0.041085000000000003
2006,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,9.8436333
2006,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,8.861011999999999
2006,Oregon,Multnomah,51,41,Parts per billion,Moderate,68,SO2,1.505801
2006,Oregon,Umatilla,59,41,Micrograms/cubic meter (25 C),Moderate,54,PM10,11.9824346
2006,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,54,PM2.5,13.166667
2006,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.1830585
2006,Oregon,Union,61,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.950356
2006,Oregon,Washington,67,41,Micrograms/cubic meter (25 C),Moderate,58,PM10,7.56
2006,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,58,PM2.5,15.126667
2007,Oregon,Clackamas,5,41,Parts per million,Moderate,67,Ozone,0.0395035
2007,Oregon,Columbia,9,41,Parts per million,Moderate,66,Ozone,0.037459
2007,Oregon,Columbia,9,41,Micrograms/cubic meter (25 C),Moderate,66,PM10,6.5210526
2007,Oregon,Deschutes,17,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,10.088889
2007,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.653448
2007,Oregon,Jackson,29,41,Parts per million,Moderate,71,CO,0.665369
2007,Oregon,Jackson,29,41,Parts per million,Moderate,71,Ozone,0.04885
2007,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,71,PM10,13.5639768
2007,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,71,PM2.5,7.949785333333334
2007,Oregon,Josephine,33,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,7.7890908
2007,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.022414
2007,Oregon,Klamath,35,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.0551726
2007,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,10.481034
2007,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,7.634884
2007,Oregon,Lane,39,41,Parts per million,Moderate,68,CO,0.528278
2007,Oregon,Lane,39,41,Parts per million,Moderate,68,Ozone,0.0402295
2007,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,8.80336755
2007,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,8.0924368
2007,Oregon,Marion,47,41,Parts per million,Moderate,68,Ozone,0.041767
2007,Oregon,Multnomah,51,41,Parts per million,Moderate,67,CO,0.524339
2007,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,NO2,20.289362
2007,Oregon,Multnomah,51,41,Parts per million,Moderate,67,Ozone,0.038669
2007,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,10.93518645
2007,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,7.699138
2007,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,SO2,1.300548
2007,Oregon,Umatilla,59,41,Parts per billion,Moderate,71,NO2,19.807432
2007,Oregon,Umatilla,59,41,Parts per million,Moderate,71,Ozone,0.048762
2007,Oregon,Umatilla,59,41,Micrograms/cubic meter (25 C),Moderate,71,PM10,13.088371799999999
2007,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,71,PM2.5,7.545504
2007,Oregon,Umatilla,59,41,Parts per billion,Moderate,71,SO2,1.224834
2007,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,11.2624998
2007,Oregon,Union,61,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,6.393333
2007,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.273684
2008,Oregon,Clackamas,5,41,Parts per million,Moderate,68,Ozone,0.042255
2008,Oregon,Columbia,9,41,Parts per million,Moderate,66,Ozone,0.037185
2008,Oregon,Columbia,9,41,Micrograms/cubic meter (25 C),Moderate,66,PM10,4.8285713999999995
2008,Oregon,Deschutes,17,41,Parts per million,Moderate,67,Ozone,0.040268
2008,Oregon,Deschutes,17,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,10.8
2008,Oregon,Deschutes,17,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,5.221277
2008,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,11.716667
2008,Oregon,Jackson,29,41,Parts per million,Moderate,72,CO,0.52334
2008,Oregon,Jackson,29,41,Parts per million,Moderate,72,Ozone,0.0525
2008,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,72,PM10,11.4893445
2008,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,72,PM2.5,8.223460333333334
2008,Oregon,Josephine,33,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,8.6842104
2008,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.188845
2008,Oregon,Klamath,35,41,Micrograms/cubic meter (25 C),Moderate,53,PM10,13.1563638
2008,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,53,PM2.5,12.833993333333334
2008,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,11.122371
2008,Oregon,Lane,39,41,Parts per million,Moderate,68,CO,0.4585
2008,Oregon,Lane,39,41,Parts per million,Moderate,68,Ozone,0.0419965
2008,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,8.865201599999999
2008,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,8.254781333333334
2008,Oregon,Linn,43,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,5.810811
2008,Oregon,Marion,47,41,Parts per million,Moderate,68,Ozone,0.042072
2008,Oregon,Multnomah,51,41,Parts per million,Moderate,67,CO,0.433276
2008,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,NO2,20.65896
2008,Oregon,Multnomah,51,41,Parts per million,Moderate,67,Ozone,0.038311
2008,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,9.4542264
2008,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,8.0461375
2008,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,SO2,0.96789
2008,Oregon,Umatilla,59,41,Parts per billion,Moderate,70,NO2,24.296875
2008,Oregon,Umatilla,59,41,Parts per million,Moderate,70,Ozone,0.0454875
2008,Oregon,Umatilla,59,41,Micrograms/cubic meter (25 C),Moderate,70,PM10,9.6305082
2008,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,8.824291666666667
2008,Oregon,Umatilla,59,41,Parts per billion,Moderate,70,SO2,1.054688
2008,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,8.2235292
2008,Oregon,Union,61,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,6.715254
2008,Oregon,Washington,67,41,Parts per million,Moderate,67,Ozone,0.039
2008,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,9.746154
2009,Oregon,Clackamas,5,41,Parts per million,Moderate,70,Ozone,0.046574
2009,Oregon,Columbia,9,41,Parts per million,Moderate,68,Ozone,0.042653
2009,Oregon,Crook,13,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.007042
2009,Oregon,Deschutes,17,41,Parts per million,Moderate,71,Ozone,0.049961
2009,Oregon,Deschutes,17,41,Micrograms/cubic meter (LC),Moderate,71,PM2.5,5.501232
2009,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.254255
2009,Oregon,Jackson,29,41,Parts per million,Moderate,72,CO,0.468231
2009,Oregon,Jackson,29,41,Parts per million,Moderate,72,Ozone,0.051191
2009,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,72,PM10,9.6029238
2009,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,72,PM2.5,8.053932333333334
2009,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.431034
2009,Oregon,Klamath,35,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.3864408
2009,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,11.774083333333332
2009,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,10.553115
2009,Oregon,Lane,39,41,Parts per million,Moderate,68,CO,0.42866
2009,Oregon,Lane,39,41,Parts per million,Moderate,68,Ozone,0.0418235
2009,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,7.8234672
2009,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,8.3687775
2009,Oregon,Linn,43,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,10.740541
2009,Oregon,Marion,47,41,Parts per million,Moderate,70,Ozone,0.045866
2009,Oregon,Multnomah,51,41,Parts per million,Moderate,68,CO,0.432506
2009,Oregon,Multnomah,51,41,Parts per billion,Moderate,68,NO2,19.837209
2009,Oregon,Multnomah,51,41,Parts per million,Moderate,68,Ozone,0.041987
2009,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,8.93084208
2009,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,7.271511500000001
2009,Oregon,Multnomah,51,41,Parts per billion,Moderate,68,SO2,1.623691
2009,Oregon,Umatilla,59,41,Parts per million,Moderate,70,Ozone,0.047799
2009,Oregon,Umatilla,59,41,Micrograms/cubic meter (25 C),Moderate,70,PM10,11.0599998
2009,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,7.303571
2009,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,7.8153846
2009,Oregon,Union,61,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,7.66
2009,Oregon,Washington,67,41,Parts per million,Moderate,68,Ozone,0.042791
2009,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,9.526087
2010,Oregon,Clackamas,5,41,Parts per million,Moderate,67,Ozone,0.038948
2010,Oregon,Columbia,9,41,Parts per million,Moderate,65,Ozone,0.034946
2010,Oregon,Crook,13,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.392
2010,Oregon,Deschutes,17,41,Parts per million,Moderate,70,Ozone,0.04585
2010,Oregon,Deschutes,17,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,4.535185
2010,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,55,PM2.5,10.919254
2010,Oregon,Jackson,29,41,Parts per million,Moderate,70,CO,0.510689
2010,Oregon,Jackson,29,41,Parts per million,Moderate,70,Ozone,0.046294
2010,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,70,PM10,7.524009
2010,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,5.626122
2010,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,6.405263
2010,Oregon,Klamath,35,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,10.5849999
2010,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.823729
2010,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,7.476724
2010,Oregon,Lane,39,41,Parts per million,Moderate,67,CO,0.409587
2010,Oregon,Lane,39,41,Parts per million,Moderate,67,Ozone,0.038014
2010,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,6.9490545599999995
2010,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,6.584621
2010,Oregon,Linn,43,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,12.135294
2010,Oregon,Marion,47,41,Parts per million,Moderate,66,Ozone,0.036836
2010,Oregon,Multnomah,51,41,Parts per million,Moderate,66,CO,0.4139995
2010,Oregon,Multnomah,51,41,Parts per billion,Moderate,66,NO2,18.214876
2010,Oregon,Multnomah,51,41,Parts per million,Moderate,66,Ozone,0.036171
2010,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,66,PM10,7.79520552
2010,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,66,PM2.5,6.0837895
2010,Oregon,Multnomah,51,41,Parts per billion,Moderate,66,SO2,1.355068
2010,Oregon,Umatilla,59,41,Parts per million,Moderate,70,Ozone,0.04636
2010,Oregon,Umatilla,59,41,Micrograms/cubic meter (25 C),Moderate,70,PM10,8.843478
2010,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,6.950847
2010,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,7.319999999999999
2010,Oregon,Union,61,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,5.867213
2010,Oregon,Washington,67,41,Parts per million,Moderate,67,Ozone,0.037732
2010,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,6.446989
2011,Oregon,Clackamas,5,41,Parts per million,Moderate,68,Ozone,0.040667
2011,Oregon,Columbia,9,41,Parts per million,Moderate,65,Ozone,0.035375
2011,Oregon,Crook,13,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,10.278788
2011,Oregon,Deschutes,17,41,Parts per million,Moderate,70,Ozone,0.046704
2011,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.998291
2011,Oregon,Jackson,29,41,Parts per million,Moderate,70,Ozone,0.04698
2011,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,70,PM10,8.6814177
2011,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,9.6108635
2011,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,7.55082
2011,Oregon,Klamath,35,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,23.2645161
2011,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,11.070768
2011,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.830909
2011,Oregon,Lane,39,41,Parts per million,Moderate,68,Ozone,0.040786
2011,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,6.8465916
2011,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,7.028907285714285
2011,Oregon,Linn,43,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.263158
2011,Oregon,Marion,47,41,Parts per million,Moderate,67,Ozone,0.039523
2011,Oregon,Multnomah,51,41,Parts per million,Moderate,66,CO,0.337847
2011,Oregon,Multnomah,51,41,Parts per billion,Moderate,66,NO2,17.789368
2011,Oregon,Multnomah,51,41,Parts per million,Moderate,66,Ozone,0.03749
2011,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,66,PM10,7.69876788
2011,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,66,PM2.5,8.131532
2011,Oregon,Multnomah,51,41,Parts per billion,Moderate,66,SO2,0.782229
2011,Oregon,Umatilla,59,41,Parts per million,Moderate,70,Ozone,0.045967
2011,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,70,PM2.5,7.513115
2011,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,7.457142599999999
2011,Oregon,Washington,67,41,Parts per million,Moderate,67,Ozone,0.038645
2011,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,10.034234
2012,Oregon,Clackamas,5,41,Parts per million,Moderate,69,Ozone,0.044758
2012,Oregon,Columbia,9,41,Parts per million,Moderate,67,Ozone,0.038931
2012,Oregon,Crook,13,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.835833
2012,Oregon,Deschutes,17,41,Parts per million,Moderate,72,Ozone,0.051138
2012,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.564754
2012,Oregon,Jackson,29,41,Parts per million,Moderate,73,Ozone,0.054346
2012,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,73,PM10,9.634746
2012,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,73,PM2.5,8.9263665
2012,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,6.941935
2012,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,10.339717666666669
2012,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.232238666666667
2012,Oregon,Lane,39,41,Parts per million,Moderate,68,Ozone,0.042157
2012,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,7.714676099999999
2012,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,6.421203
2012,Oregon,Linn,43,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.707143
2012,Oregon,Marion,47,41,Parts per million,Moderate,69,Ozone,0.045413
2012,Oregon,Multnomah,51,41,Parts per million,Moderate,68,CO,0.300261
2012,Oregon,Multnomah,51,41,Parts per billion,Moderate,68,NO2,18.304885
2012,Oregon,Multnomah,51,41,Parts per million,Moderate,68,Ozone,0.041288
2012,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,7.82362788
2012,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,7.358333
2012,Oregon,Multnomah,51,41,Parts per billion,Moderate,68,SO2,0.651039
2012,Oregon,Umatilla,59,41,Parts per million,Moderate,72,Ozone,0.05246
2012,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,72,PM2.5,7.241935
2012,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,8.5309092
2012,Oregon,Washington,67,41,Parts per million,Moderate,68,Ozone,0.041915
2012,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,7.118421
2013,Oregon,Clackamas,5,41,Parts per million,Moderate,68,Ozone,0.043379
2013,Oregon,Columbia,9,41,Parts per million,Moderate,65,Ozone,0.034813
2013,Oregon,Crook,13,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,10.993443
2013,Oregon,Deschutes,17,41,Parts per million,Moderate,70,Ozone,0.046523
2013,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.810924
2013,Oregon,Jackson,29,41,Parts per million,Moderate,72,Ozone,0.050899
2013,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,72,PM10,15.9696154
2013,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,72,PM2.5,14.4690215
2013,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,11.913115
2013,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,53,PM2.5,12.225469666666667
2013,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,57,PM2.5,14.667769
2013,Oregon,Lane,39,41,Parts per million,Moderate,67,Ozone,0.039118
2013,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,8.6195901
2013,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,7.950753666666667
2013,Oregon,Marion,47,41,Parts per million,Moderate,68,Ozone,0.041847
2013,Oregon,Multnomah,51,41,Parts per million,Moderate,67,CO,0.290992
2013,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,NO2,17.728205
2013,Oregon,Multnomah,51,41,Parts per million,Moderate,67,Ozone,0.038034
2013,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,7.9511497
2013,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,8.6375
2013,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,SO2,1.084211
2013,Oregon,Umatilla,59,41,Parts per million,Moderate,71,Ozone,0.049675
2013,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,71,PM2.5,8.291379
2013,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,8.448387
2013,Oregon,Washington,67,41,Parts per million,Moderate,67,Ozone,0.038451
2013,Oregon,Washington,67,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,7.210714199999999
2013,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,9.269748
2014,Oregon,Clackamas,5,41,Parts per million,Moderate,69,Ozone,0.044516
2014,Oregon,Columbia,9,41,Parts per million,Moderate,67,Ozone,0.038248
2014,Oregon,Crook,13,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,9.954482
2014,Oregon,Deschutes,17,41,Parts per million,Moderate,71,Ozone,0.048693
2014,Oregon,Harney,25,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.958824
2014,Oregon,Jackson,29,41,Parts per million,Moderate,71,Ozone,0.049928
2014,Oregon,Jackson,29,41,Micrograms/cubic meter (25 C),Moderate,71,PM10,9.1000002
2014,Oregon,Jackson,29,41,Micrograms/cubic meter (LC),Moderate,71,PM2.5,8.629903500000001
2014,Oregon,Josephine,33,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,7.501639
2014,Oregon,Klamath,35,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.838136
2014,Oregon,Lake,37,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.706667
2014,Oregon,Lane,39,41,Parts per million,Moderate,68,Ozone,0.0424905
2014,Oregon,Lane,39,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,8.6803278
2014,Oregon,Lane,39,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,7.572729166666667
2014,Oregon,Marion,47,41,Parts per million,Moderate,69,Ozone,0.045055
2014,Oregon,Multnomah,51,41,Parts per million,Moderate,67,CO,0.238139
2014,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,NO2,16.946471
2014,Oregon,Multnomah,51,41,Parts per million,Moderate,67,Ozone,0.039421
2014,Oregon,Multnomah,51,41,Micrograms/cubic meter (25 C),Moderate,67,PM10,6.2180604
2014,Oregon,Multnomah,51,41,Micrograms/cubic meter (LC),Moderate,67,PM2.5,6.274167
2014,Oregon,Multnomah,51,41,Parts per billion,Moderate,67,SO2,0.848105
2014,Oregon,Umatilla,59,41,Parts per million,Moderate,71,Ozone,0.048527
2014,Oregon,Umatilla,59,41,Micrograms/cubic meter (LC),Moderate,71,PM2.5,5.822619
2014,Oregon,Union,61,41,Micrograms/cubic meter (25 C),Moderate,51,PM10,7.972881599999999
2014,Oregon,Washington,67,41,Parts per million,Moderate,68,CO,0.363061
2014,Oregon,Washington,67,41,Parts per billion,Moderate,68,NO2,20.916889
2014,Oregon,Washington,67,41,Parts per million,Moderate,68,Ozone,0.0390875
2014,Oregon,Washington,67,41,Micrograms/cubic meter (25 C),Moderate,68,PM10,6.8262294
2014,Oregon,Washington,67,41,Micrograms/cubic meter (LC),Moderate,68,PM2.5,7.025641
2015,Oregon,Clackamas,5,41,Parts per million,Moderate,71,Ozone,0.049238
2015,Oregon,Columbia,9,41,Parts per million,Moderate,69,Ozone,0.045073
2015,Oregon,Crook,13,41,Micrograms/cubic meter (LC),Moderate,51,PM2.5,8.801835
